scheduled_departure,scheduled_arrival,carrier,origin,destination,distance_km,weather_wind1,weather_wind2,weather_rain1,weather_rain2,weather_visibility_km,noise_1,noise_2,noise_3,route,scheduled_duration_min,departure_hour,is_holiday,is_late_night,high_precipitation,limited_visibility,holiday_late_night,destination_limited_visibility,departure_delay_min,actual_departure,actual_arrival,arrival_delay_min,delayed_15_min
2025-10-05 22:40:00,2025-10-06 04:46:00,AA,SEA,LAX,4134,4.52,6.07,0.29,1.85,16.49,-0.2317,-0.9307,77,SEA-LAX,366,22,0,1,0,0,0,0,-9,2025-10-05 22:31:00,2025-10-06 04:39:00,-7,0
2025-12-17 19:30:00,2025-12-17 21:24:00,WN,SEA,BOS,982,32.34,31.11,8.04,8.73,9.69,-0.4554,0.1875,85,SEA-BOS,114,19,0,0,0,0,0,0,-1,2025-12-17 19:29:00,2025-12-17 21:31:00,7,0
2025-06-22 18:10:00,2025-06-22 22:12:00,B6,DFW,DEN,2587,2.99,0.57,0.0,0.0,13.68,1.4247,-0.7045,53,DFW-DEN,242,18,0,0,0,0,0,0,2,2025-06-22 18:12:00,2025-06-22 22:01:00,-11,0
2025-07-17 00:00:00,2025-07-17 04:36:00,UA,SFO,JFK,3009,12.45,9.6,0.0,0.0,15.63,0.8267,-0.9453,83,SFO-JFK,276,0,0,1,0,0,0,0,2,2025-07-17 00:02:00,2025-07-17 04:38:00,2,0
2025-07-02 20:00:00,2025-07-03 02:16:00,B6,ORD,ATL,4259,26.35,28.2,21.35,20.23,4.21,-1.4652,-0.2964,42,ORD-ATL,376,20,0,1,1,1,0,0,25,2025-07-02 20:25:00,2025-07-03 03:18:00,62,1
2025-01-31 18:00:00,2025-01-31 23:07:00,UA,BOS,SFO,3398,18.26,17.38,5.73,3.78,15.03,-1.6923,0.6807,19,BOS-SFO,307,18,0,0,0,0,0,0,19,2025-01-31 18:19:00,2025-01-31 23:40:00,33,1
2025-08-15 09:50:00,2025-08-15 14:09:00,AA,ATL,JFK,2796,21.58,20.91,17.43,17.48,9.18,0.7751,-0.562,45,ATL-JFK,259,9,0,0,1,0,0,0,49,2025-08-15 10:39:00,2025-08-15 15:27:00,78,1
2025-09-21 14:15:00,2025-09-21 18:21:00,WN,BOS,ATL,2642,16.04,17.89,1.04,0.0,18.55,1.0405,-0.6306,57,BOS-ATL,246,14,0,0,0,0,0,0,-2,2025-09-21 14:13:00,2025-09-21 18:10:00,-11,0
2025-12-05 19:40:00,2025-12-05 21:27:00,WN,ORD,SEA,903,3.72,4.89,0.15,0.33,17.49,-0.9603,0.0617,29,ORD-SEA,107,19,0,0,0,0,0,0,-2,2025-12-05 19:38:00,2025-12-05 21:28:00,1,0
2025-12-06 21:50:00,2025-12-07 00:36:00,AA,BOS,ATL,1632,22.28,21.55,10.41,11.42,13.13,-0.466,0.1375,49,BOS-ATL,166,21,0,1,0,0,0,0,11,2025-12-06 22:01:00,2025-12-07 00:29:00,-7,0
2025-06-29 13:50:00,2025-06-29 17:15:00,B6,DEN,JFK,2119,26.44,27.34,0.66,0.0,16.36,1.0657,0.1842,87,DEN-JFK,205,13,0,0,0,0,0,0,-10,2025-06-29 13:40:00,2025-06-29 17:11:00,-4,0
2025-12-17 00:15:00,2025-12-17 06:10:00,WN,DFW,DEN,3999,2.8,5.12,0.0,0.0,15.56,0.6056,0.248,72,DFW-DEN,355,0,0,1,0,0,0,0,-2,2025-12-17 00:13:00,2025-12-17 06:12:00,2,0
2025-07-12 14:20:00,2025-07-12 20:09:00,UA,BOS,SEA,3919,8.37,4.41,0.0,1.39,16.29,-0.0286,0.1576,51,BOS-SEA,349,14,0,0,0,0,0,0,9,2025-07-12 14:29:00,2025-07-12 20:47:00,38,1
2025-08-23 16:20:00,2025-08-23 20:55:00,B6,DEN,DFW,2998,8.79,9.92,0.0,0.0,16.97,0.542,-0.7033,89,DEN-DFW,275,16,0,0,0,0,0,0,-3,2025-08-23 16:17:00,2025-08-23 20:48:00,-7,0
2025-08-08 01:00:00,2025-08-08 02:35:00,WN,ORD,LAX,745,5.32,9.26,0.6,1.1,14.21,-0.2768,0.0183,93,ORD-LAX,95,1,0,1,0,0,0,0,7,2025-08-08 01:07:00,2025-08-08 02:23:00,-12,0
2025-12-31 19:45:00,2026-01-01 00:46:00,AA,SFO,ATL,3324,5.71,8.64,0.0,0.0,14.9,-0.4314,-0.5729,88,SFO-ATL,301,19,1,0,0,0,0,0,21,2025-12-31 20:06:00,2026-01-01 00:39:00,-7,0
2025-09-27 04:30:00,2025-09-27 08:03:00,WN,JFK,ORD,2227,7.83,7.18,0.43,1.46,17.86,1.0414,-0.0035,4,JFK-ORD,213,4,0,1,0,0,0,0,8,2025-09-27 04:38:00,2025-09-27 08:08:00,5,0
2025-02-13 21:15:00,2025-02-14 01:53:00,DL,ORD,ATL,3038,16.92,15.55,0.0,0.58,17.15,-0.6883,-0.7385,14,ORD-ATL,278,21,0,1,0,0,0,0,6,2025-02-13 21:21:00,2025-02-14 02:01:00,8,0
2025-01-27 13:30:00,2025-01-27 16:55:00,B6,JFK,DEN,2119,20.03,17.7,0.0,0.11,15.29,-0.4925,0.1372,79,JFK-DEN,205,13,0,0,0,0,0,0,6,2025-01-27 13:36:00,2025-01-27 16:47:00,-8,0
2025-05-30 07:40:00,2025-05-30 12:41:00,B6,JFK,SEA,3329,7.1,6.95,0.02,0.0,15.52,1.6751,0.5601,67,JFK-SEA,301,7,0,0,0,0,0,0,-4,2025-05-30 07:36:00,2025-05-30 12:37:00,-4,0
2025-07-08 01:00:00,2025-07-08 03:12:00,WN,JFK,LAX,1213,18.75,18.54,0.0,1.3,20.69,-0.882,0.8032,24,JFK-LAX,132,1,0,1,0,0,0,0,4,2025-07-08 01:04:00,2025-07-08 03:11:00,-1,0
2025-09-02 00:40:00,2025-09-02 02:28:00,AA,SFO,ORD,909,8.29,6.85,0.0,0.0,16.74,1.6437,0.7228,17,SFO-ORD,108,0,0,1,0,0,0,0,2,2025-09-02 00:42:00,2025-09-02 02:19:00,-9,0
2025-06-25 17:45:00,2025-06-25 19:58:00,B6,ATL,BOS,1223,3.06,3.44,0.52,0.0,18.17,0.1547,-0.641,87,ATL-BOS,133,17,0,0,0,0,0,0,17,2025-06-25 18:02:00,2025-06-25 20:11:00,13,0
2025-07-07 09:40:00,2025-07-07 15:49:00,DL,JFK,SFO,4174,12.31,14.22,22.86,23.26,5.26,-0.0169,-0.0985,59,JFK-SFO,369,9,0,0,1,1,0,1,75,2025-07-07 10:55:00,2025-07-07 17:44:00,115,1
2025-12-03 20:30:00,2025-12-03 21:54:00,WN,ATL,DEN,616,10.21,13.53,0.0,0.0,19.26,0.4995,-0.9876,15,ATL-DEN,84,20,0,1,0,0,0,0,3,2025-12-03 20:33:00,2025-12-03 21:44:00,-10,0
2025-05-03 05:00:00,2025-05-03 07:35:00,B6,SEA,LAX,1500,12.34,14.79,0.08,0.87,15.25,0.8171,-0.2421,22,SEA-LAX,155,5,0,0,0,0,0,0,11,2025-05-03 05:11:00,2025-05-03 07:56:00,21,1
2025-06-30 22:40:00,2025-07-01 01:34:00,UA,LAX,ATL,1738,12.82,12.92,13.15,12.76,5.07,1.3412,0.0693,16,LAX-ATL,174,22,0,1,1,1,0,0,28,2025-06-30 23:08:00,2025-07-01 02:16:00,42,1
2025-07-23 22:45:00,2025-07-24 04:25:00,DL,ATL,JFK,3813,11.67,10.47,0.71,2.38,17.45,-0.2461,0.4696,2,ATL-JFK,340,22,0,1,0,0,0,0,1,2025-07-23 22:46:00,2025-07-24 04:20:00,-5,0
2025-06-20 02:20:00,2025-06-20 05:20:00,DL,LAX,BOS,1808,8.7,10.75,0.09,0.46,16.95,0.4236,-0.4475,23,LAX-BOS,180,2,0,1,0,0,0,0,29,2025-06-20 02:49:00,2025-06-20 05:59:00,39,1
2025-12-20 15:30:00,2025-12-20 21:29:00,DL,DFW,SFO,4052,18.8,21.82,0.07,0.0,14.85,-0.4684,-0.1853,5,DFW-SFO,359,15,0,0,0,0,0,0,6,2025-12-20 15:36:00,2025-12-20 21:37:00,8,0
2025-12-18 22:30:00,2025-12-19 05:01:00,AA,ATL,BOS,4449,15.62,17.12,10.0,10.83,2.07,-0.5688,0.7322,48,ATL-BOS,391,22,0,1,0,1,0,0,-1,2025-12-18 22:29:00,2025-12-19 04:50:00,-11,0
2025-07-07 07:00:00,2025-07-07 11:38:00,DL,SFO,SEA,3035,6.27,8.05,0.48,0.0,16.98,0.0997,0.3127,47,SFO-SEA,278,7,0,0,0,0,0,0,-3,2025-07-07 06:57:00,2025-07-07 11:40:00,2,0
2025-06-14 01:15:00,2025-06-14 04:09:00,UA,DFW,LAX,1740,8.1,6.73,0.0,0.12,18.42,0.7134,0.1263,19,DFW-LAX,174,1,0,1,0,0,0,0,13,2025-06-14 01:28:00,2025-06-14 04:31:00,22,1
2025-08-03 21:45:00,2025-08-04 02:05:00,B6,ATL,ORD,2812,1.91,3.14,9.58,9.37,10.7,-0.9435,-0.0062,32,ATL-ORD,260,21,0,1,0,0,0,0,-3,2025-08-03 21:42:00,2025-08-04 02:05:00,0,0
2025-03-08 11:50:00,2025-03-08 16:34:00,UA,LAX,DFW,3110,3.19,4.9,0.0,0.0,18.2,-1.6196,0.0245,70,LAX-DFW,284,11,0,0,0,0,0,0,10,2025-03-08 12:00:00,2025-03-08 16:49:00,15,1
2025-06-05 00:15:00,2025-06-05 01:51:00,AA,DFW,JFK,758,8.27,9.53,0.04,0.52,17.6,-1.0447,-0.3977,92,DFW-JFK,96,0,0,1,0,0,0,0,-8,2025-06-05 00:07:00,2025-06-05 01:52:00,1,0
2025-03-21 20:20:00,2025-03-22 01:59:00,AA,LAX,DEN,3798,18.81,17.27,0.03,0.79,15.7,-0.5023,-0.8707,47,LAX-DEN,339,20,0,1,0,0,0,0,11,2025-03-21 20:31:00,2025-03-22 01:58:00,-1,0
2025-02-22 16:50:00,2025-02-22 20:16:00,DL,BOS,LAX,2132,6.47,4.06,0.22,0.0,18.48,1.2636,0.1585,23,BOS-LAX,206,16,0,0,0,0,0,0,-5,2025-02-22 16:45:00,2025-02-22 20:14:00,-2,0
2025-02-04 01:10:00,2025-02-04 06:53:00,DL,SEA,DEN,3852,14.52,20.28,0.98,1.25,14.62,-0.8661,0.7477,31,SEA-DEN,343,1,0,1,0,0,0,0,14,2025-02-04 01:24:00,2025-02-04 06:58:00,5,0
2025-08-03 06:15:00,2025-08-03 10:39:00,DL,DFW,SEA,2868,12.39,10.2,5.99,6.89,5.46,0.4735,0.9947,88,DFW-SEA,264,6,0,0,0,1,0,0,-1,2025-08-03 06:14:00,2025-08-03 10:49:00,10,0
2025-01-01 00:00:00,2025-01-01 05:48:00,UA,DFW,JFK,3915,7.38,3.83,0.0,1.91,18.95,1.111,-0.8092,15,DFW-JFK,348,0,1,1,0,0,1,0,40,2025-01-01 00:40:00,2025-01-01 06:30:00,42,1
2025-08-24 22:10:00,2025-08-24 23:36:00,B6,SEA,SFO,643,9.5,11.01,0.0,1.31,8.48,-0.7935,-0.5942,64,SEA-SFO,86,22,0,1,0,0,0,0,5,2025-08-24 22:15:00,2025-08-24 23:29:00,-7,0
2025-06-07 00:40:00,2025-06-07 01:53:00,AA,JFK,SFO,478,9.31,10.1,0.0,0.41,16.99,1.3368,0.4094,80,JFK-SFO,73,0,0,1,0,0,0,0,-4,2025-06-07 00:36:00,2025-06-07 01:59:00,6,0
2025-05-14 19:15:00,2025-05-14 20:51:00,DL,ATL,ORD,768,6.64,7.43,1.61,0.0,18.61,0.5532,0.113,47,ATL-ORD,96,19,0,0,0,0,0,0,19,2025-05-14 19:34:00,2025-05-14 21:17:00,26,1
2025-10-08 12:50:00,2025-10-08 18:43:00,DL,LAX,DFW,3972,13.49,16.99,0.65,0.0,13.69,-0.9916,0.7398,73,LAX-DFW,353,12,0,0,0,0,0,0,5,2025-10-08 12:55:00,2025-10-08 18:46:00,3,0
2025-07-16 13:50:00,2025-07-16 20:23:00,B6,LAX,ORD,4472,17.53,16.48,0.36,1.01,16.56,-0.4173,-0.2801,22,LAX-ORD,393,13,0,0,0,0,0,0,11,2025-07-16 14:01:00,2025-07-16 20:20:00,-3,0
2025-09-25 19:50:00,2025-09-26 02:25:00,WN,DEN,ATL,4494,6.89,6.92,0.55,0.0,18.0,-0.8161,0.1524,4,DEN-ATL,395,19,0,0,0,0,0,0,-1,2025-09-25 19:49:00,2025-09-26 02:17:00,-8,0
2025-09-16 21:40:00,2025-09-17 00:31:00,UA,BOS,LAX,1695,5.1,2.64,0.89,0.43,10.8,-0.2826,0.8158,1,BOS-LAX,171,21,0,1,0,0,0,0,10,2025-09-16 21:50:00,2025-09-17 00:35:00,4,0
2025-01-12 03:40:00,2025-01-12 06:08:00,AA,ATL,SFO,1409,18.23,20.46,0.0,0.55,15.47,0.372,0.3343,93,ATL-SFO,148,3,0,1,0,0,0,0,0,2025-01-12 03:40:00,2025-01-12 06:07:00,-1,0
2025-03-20 00:30:00,2025-03-20 03:26:00,UA,SEA,DEN,1768,2.4,3.5,0.0,0.0,16.43,-0.6778,-0.557,42,SEA-DEN,176,0,0,1,0,0,0,0,-10,2025-03-20 00:20:00,2025-03-20 03:23:00,-3,0
2025-07-28 02:50:00,2025-07-28 08:24:00,B6,ATL,SEA,3732,11.44,11.78,0.24,0.0,20.9,0.3424,0.5494,27,ATL-SEA,334,2,0,1,0,0,0,0,4,2025-07-28 02:54:00,2025-07-28 08:22:00,-2,0
2025-12-23 16:00:00,2025-12-23 18:23:00,WN,LAX,SFO,1356,6.72,5.59,2.86,4.81,12.42,0.1506,-0.7072,42,LAX-SFO,143,16,0,0,0,0,0,0,-1,2025-12-23 15:59:00,2025-12-23 18:24:00,1,0
2025-02-26 13:40:00,2025-02-26 17:43:00,B6,SEA,LAX,2598,2.73,1.93,25.7,26.82,3.68,-1.0893,-0.7878,36,SEA-LAX,243,13,0,0,1,1,0,0,7,2025-02-26 13:47:00,2025-02-26 17:53:00,10,0
2025-02-08 02:10:00,2025-02-08 06:46:00,UA,DFW,LAX,3013,5.03,5.6,0.0,0.0,15.44,0.3471,-0.3208,22,DFW-LAX,276,2,0,1,0,0,0,0,9,2025-02-08 02:19:00,2025-02-08 06:50:00,4,0
2025-12-10 05:15:00,2025-12-10 08:15:00,DL,BOS,JFK,1817,8.55,8.22,6.53,5.48,13.7,1.0485,-0.0178,89,BOS-JFK,180,5,0,0,0,0,0,0,11,2025-12-10 05:26:00,2025-12-10 08:02:00,-13,0
2025-12-19 12:15:00,2025-12-19 15:53:00,DL,ORD,DFW,2286,5.45,4.8,20.56,20.82,5.46,-0.2651,0.3735,71,ORD-DFW,218,12,0,0,1,1,0,0,40,2025-12-19 12:55:00,2025-12-19 17:03:00,70,1
2025-03-03 17:30:00,2025-03-03 22:12:00,WN,LAX,JFK,3093,4.31,3.56,3.53,4.35,15.21,0.7105,0.5776,15,LAX-JFK,282,17,0,0,0,0,0,0,-2,2025-03-03 17:28:00,2025-03-03 22:14:00,2,0
2025-05-27 08:45:00,2025-05-27 14:10:00,B6,ATL,JFK,3619,3.67,0.37,0.0,0.98,11.66,-1.0487,0.283,64,ATL-JFK,325,8,0,0,0,0,0,0,-1,2025-05-27 08:44:00,2025-05-27 14:13:00,3,0
2025-08-17 22:00:00,2025-08-18 00:03:00,UA,LAX,JFK,1096,24.56,26.92,20.95,20.07,6.93,1.5149,0.4988,53,LAX-JFK,123,22,0,1,1,0,0,0,24,2025-08-17 22:24:00,2025-08-18 00:36:00,33,1
2025-03-13 23:30:00,2025-03-14 03:21:00,DL,ATL,SEA,2452,12.79,14.89,0.0,0.3,11.81,0.5817,0.9971,31,ATL-SEA,231,23,0,1,0,0,0,0,14,2025-03-13 23:44:00,2025-03-14 03:42:00,21,1
2025-04-30 18:10:00,2025-04-30 20:01:00,WN,DFW,ORD,948,8.68,3.78,0.31,0.0,14.48,0.6808,-0.9456,20,DFW-ORD,111,18,0,0,0,0,0,0,2,2025-04-30 18:12:00,2025-04-30 20:06:00,5,0
2025-05-25 10:00:00,2025-05-25 11:04:00,B6,DEN,DFW,364,13.14,12.98,9.66,11.48,12.76,-0.6845,0.7222,94,DEN-DFW,64,10,0,0,0,0,0,0,-4,2025-05-25 09:56:00,2025-05-25 10:51:00,-13,0
2025-08-23 21:20:00,2025-08-24 01:56:00,UA,SEA,JFK,3009,9.63,11.23,4.21,5.24,13.26,0.6835,0.1121,27,SEA-JFK,276,21,0,1,0,0,0,0,-6,2025-08-23 21:14:00,2025-08-24 01:57:00,1,0
2025-04-23 17:30:00,2025-04-23 21:11:00,B6,SFO,BOS,2327,16.22,16.24,4.85,4.2,13.22,0.3913,-0.2201,81,SFO-BOS,221,17,0,0,0,0,0,0,-6,2025-04-23 17:24:00,2025-04-23 21:00:00,-11,0
2025-05-31 12:10:00,2025-05-31 14:36:00,DL,ORD,BOS,1389,9.38,6.36,0.37,0.93,14.59,0.7207,-0.6578,8,ORD-BOS,146,12,0,0,0,0,0,0,-4,2025-05-31 12:06:00,2025-05-31 14:33:00,-3,0
2025-04-16 10:20:00,2025-04-16 11:37:00,UA,ORD,DFW,531,18.82,17.4,0.99,1.54,15.36,1.2789,0.9821,55,ORD-DFW,77,10,0,0,0,0,0,0,9,2025-04-16 10:29:00,2025-04-16 11:44:00,7,0
2025-10-05 19:50:00,2025-10-06 02:07:00,DL,ATL,ORD,4272,5.37,5.36,0.24,0.0,17.65,-0.5079,0.2205,86,ATL-ORD,377,19,0,0,0,0,0,0,6,2025-10-05 19:56:00,2025-10-06 02:25:00,18,1
2025-02-25 13:15:00,2025-02-25 18:52:00,AA,ATL,SEA,3772,10.88,11.35,1.33,0.0,16.65,1.2787,0.2424,81,ATL-SEA,337,13,0,0,0,0,0,0,13,2025-02-25 13:28:00,2025-02-25 18:41:00,-11,0
2025-03-26 04:50:00,2025-03-26 11:03:00,AA,ORD,BOS,4228,17.04,17.21,0.78,0.0,17.0,0.7428,-0.6909,57,ORD-BOS,373,4,0,1,0,0,0,0,6,2025-03-26 04:56:00,2025-03-26 11:34:00,31,1
2025-04-02 23:45:00,2025-04-03 01:22:00,AA,DFW,DEN,777,11.09,14.7,0.39,1.1,15.78,-1.1913,0.6438,82,DFW-DEN,97,23,0,1,0,0,0,0,9,2025-04-02 23:54:00,2025-04-03 01:41:00,19,1
2025-11-27 01:15:00,2025-11-27 02:19:00,DL,JFK,DEN,359,29.73,30.98,0.0,0.0,17.54,1.6356,-0.0208,52,JFK-DEN,64,1,1,1,0,0,1,0,34,2025-11-27 01:49:00,2025-11-27 03:11:00,52,1
2025-12-11 16:30:00,2025-12-11 18:42:00,B6,ORD,BOS,1211,18.4,13.13,0.79,0.0,14.48,-0.5422,-0.7734,48,ORD-BOS,132,16,0,0,0,0,0,0,16,2025-12-11 16:46:00,2025-12-11 19:04:00,22,1
2025-07-02 15:40:00,2025-07-02 17:13:00,AA,DFW,ATL,722,12.85,13.53,0.0,0.0,12.34,0.1939,-0.8622,47,DFW-ATL,93,15,0,0,0,0,0,0,4,2025-07-02 15:44:00,2025-07-02 17:16:00,3,0
2025-02-27 14:20:00,2025-02-27 17:53:00,DL,ORD,DFW,2231,7.35,10.78,0.52,1.8,16.42,0.2372,0.9643,96,ORD-DFW,213,14,0,0,0,0,0,0,-1,2025-02-27 14:19:00,2025-02-27 17:45:00,-8,0
2025-10-03 01:20:00,2025-10-03 05:56:00,WN,ORD,SFO,3010,11.4,11.53,0.0,1.33,9.69,-0.9631,-0.9721,1,ORD-SFO,276,1,0,1,0,0,0,0,5,2025-10-03 01:25:00,2025-10-03 05:54:00,-2,0
2025-06-29 11:15:00,2025-06-29 13:20:00,UA,DEN,BOS,1119,21.45,20.81,0.0,0.3,18.69,0.8595,0.7406,65,DEN-BOS,125,11,0,0,0,0,0,0,-9,2025-06-29 11:06:00,2025-06-29 13:17:00,-3,0
2025-11-07 21:10:00,2025-11-08 00:22:00,WN,ORD,DEN,1966,7.66,6.57,0.0,1.05,17.52,-0.4432,-0.7489,15,ORD-DEN,192,21,0,1,0,0,0,0,8,2025-11-07 21:18:00,2025-11-08 00:21:00,-1,0
2025-05-12 05:00:00,2025-05-12 09:00:00,WN,BOS,JFK,2564,4.47,6.07,0.0,0.0,17.38,-1.2798,0.3868,2,BOS-JFK,240,5,0,0,0,0,0,0,-5,2025-05-12 04:55:00,2025-05-12 09:05:00,5,0
2025-12-31 16:15:00,2025-12-31 19:01:00,UA,DEN,BOS,1632,8.6,6.59,0.0,0.0,17.57,-0.8239,-0.5685,97,DEN-BOS,166,16,1,0,0,0,0,0,-2,2025-12-31 16:13:00,2025-12-31 19:06:00,5,0
2025-10-22 20:45:00,2025-10-23 00:19:00,AA,SEA,BOS,2234,7.62,4.26,0.02,0.0,19.03,-1.8176,0.0748,45,SEA-BOS,214,20,0,1,0,0,0,0,-1,2025-10-22 20:44:00,2025-10-23 00:19:00,0,0
2025-03-23 22:10:00,2025-03-24 02:27:00,UA,SFO,DEN,2779,14.37,13.48,0.33,0.79,12.54,-1.3372,-0.9373,93,SFO-DEN,257,22,0,1,0,0,0,0,15,2025-03-23 22:25:00,2025-03-24 02:41:00,14,0
2025-09-22 12:10:00,2025-09-22 18:29:00,UA,ATL,DFW,4300,28.19,28.94,0.0,0.0,17.21,0.9858,0.689,78,ATL-DFW,379,12,0,0,0,0,0,0,10,2025-09-22 12:20:00,2025-09-22 18:40:00,11,0
2025-04-15 07:15:00,2025-04-15 09:58:00,B6,LAX,JFK,1602,4.3,3.8,0.0,2.53,15.71,-1.5358,-0.489,59,LAX-JFK,163,7,0,0,0,0,0,0,9,2025-04-15 07:24:00,2025-04-15 09:47:00,-11,0
2025-05-08 16:30:00,2025-05-08 17:59:00,WN,LAX,DFW,671,10.35,9.57,0.15,0.0,16.0,0.3394,0.5589,43,LAX-DFW,89,16,0,0,0,0,0,0,-2,2025-05-08 16:28:00,2025-05-08 17:53:00,-6,0
2025-04-02 11:10:00,2025-04-02 17:01:00,WN,LAX,ATL,3947,2.95,4.07,0.0,1.01,14.76,-0.5864,0.7505,81,LAX-ATL,351,11,0,0,0,0,0,0,4,2025-04-02 11:14:00,2025-04-02 16:52:00,-9,0
2025-09-07 15:10:00,2025-09-07 19:23:00,UA,SEA,DEN,2722,14.1,12.85,0.94,1.28,14.98,1.0768,-0.0551,90,SEA-DEN,253,15,0,0,0,0,0,0,-7,2025-09-07 15:03:00,2025-09-07 19:15:00,-8,0
2025-04-06 17:00:00,2025-04-06 20:38:00,DL,ATL,JFK,2282,12.85,12.47,15.05,14.19,8.25,-0.0248,0.9242,88,ATL-JFK,218,17,0,0,1,0,0,0,25,2025-04-06 17:25:00,2025-04-06 21:09:00,31,1
2025-08-22 17:15:00,2025-08-22 22:16:00,UA,ORD,JFK,3325,7.99,6.71,0.38,0.0,17.0,-1.208,0.2891,78,ORD-JFK,301,17,0,0,0,0,0,0,3,2025-08-22 17:18:00,2025-08-22 22:15:00,-1,0
2025-08-01 05:10:00,2025-08-01 11:39:00,DL,DEN,SFO,4421,11.62,15.68,0.18,0.0,13.42,0.5808,-0.5985,9,DEN-SFO,389,5,0,0,0,0,0,0,8,2025-08-01 05:18:00,2025-08-01 11:55:00,16,1
2025-10-02 18:45:00,2025-10-02 20:27:00,DL,BOS,SFO,836,5.55,4.01,2.91,7.5,8.05,-0.387,-0.1279,54,BOS-SFO,102,18,0,0,0,0,0,0,23,2025-10-02 19:08:00,2025-10-02 21:09:00,42,1
2025-12-29 13:50:00,2025-12-29 19:38:00,WN,JFK,SFO,3914,7.53,6.54,0.06,0.0,11.78,0.6655,-0.4234,42,JFK-SFO,348,13,0,0,0,0,0,0,8,2025-12-29 13:58:00,2025-12-29 19:33:00,-5,0
2025-01-04 22:15:00,2025-01-05 02:48:00,AA,ATL,DFW,2973,5.33,3.47,21.51,20.43,4.7,0.3199,0.4795,35,ATL-DFW,273,22,0,1,1,1,0,0,39,2025-01-04 22:54:00,2025-01-05 03:45:00,57,1
2025-12-28 15:00:00,2025-12-28 19:16:00,UA,LAX,SEA,2758,7.96,5.36,5.09,5.93,7.97,-1.0609,0.6321,86,LAX-SEA,256,15,0,0,0,0,0,0,10,2025-12-28 15:10:00,2025-12-28 19:17:00,1,0
2025-02-09 21:00:00,2025-02-10 02:49:00,WN,LAX,SFO,3929,8.68,8.73,1.24,0.0,10.89,-0.1348,-0.776,16,LAX-SFO,349,21,0,1,0,0,0,0,-1,2025-02-09 20:59:00,2025-02-10 02:40:00,-9,0
2025-07-12 23:15:00,2025-07-13 01:56:00,AA,JFK,SEA,1577,9.55,11.42,0.9,0.0,14.36,-0.5759,-0.5785,89,JFK-SEA,161,23,0,1,0,0,0,0,22,2025-07-12 23:37:00,2025-07-13 02:21:00,25,1
2025-05-05 23:20:00,2025-05-06 04:44:00,AA,ATL,ORD,3607,11.24,8.32,0.0,0.0,18.43,-0.264,-0.9186,95,ATL-ORD,324,23,0,1,0,0,0,0,16,2025-05-05 23:36:00,2025-05-06 04:49:00,5,0
2025-08-22 17:30:00,2025-08-22 21:41:00,UA,ORD,DFW,2696,14.7,13.6,0.44,0.52,11.6,-0.1437,0.3887,61,ORD-DFW,251,17,0,0,0,0,0,0,5,2025-08-22 17:35:00,2025-08-22 21:36:00,-5,0
2025-09-21 14:15:00,2025-09-21 20:28:00,UA,ATL,ORD,4227,13.99,11.29,7.66,6.58,10.73,-1.5997,0.266,30,ATL-ORD,373,14,0,0,0,0,0,0,10,2025-09-21 14:25:00,2025-09-21 20:21:00,-7,0
2025-11-10 02:15:00,2025-11-10 05:51:00,AA,DEN,LAX,2264,27.58,27.86,0.1,0.0,13.38,0.2921,-0.5304,40,DEN-LAX,216,2,0,1,0,0,0,0,13,2025-11-10 02:28:00,2025-11-10 05:57:00,6,0
2025-05-27 09:15:00,2025-05-27 14:16:00,AA,DFW,SEA,3326,11.39,13.67,0.0,1.08,14.49,-0.3372,0.2812,25,DFW-SEA,301,9,0,0,0,0,0,0,10,2025-05-27 09:25:00,2025-05-27 14:21:00,5,0
2025-12-07 11:30:00,2025-12-07 15:16:00,DL,ORD,DFW,2388,17.65,15.88,0.0,0.29,11.31,-1.2827,-0.1253,58,ORD-DFW,226,11,0,0,0,0,0,0,15,2025-12-07 11:45:00,2025-12-07 15:37:00,21,1
2025-04-28 18:40:00,2025-04-28 21:51:00,AA,DFW,ORD,1954,1.36,3.46,25.7,25.35,5.05,-1.1699,0.394,45,DFW-ORD,191,18,0,0,1,1,0,0,43,2025-04-28 19:23:00,2025-04-28 22:42:00,51,1
2025-03-16 14:00:00,2025-03-16 17:05:00,WN,SEA,BOS,1876,10.63,11.08,0.35,0.0,17.52,-1.745,0.635,46,SEA-BOS,185,14,0,0,0,0,0,0,3,2025-03-16 14:03:00,2025-03-16 16:57:00,-8,0
2025-05-19 10:20:00,2025-05-19 16:28:00,UA,SFO,SEA,4165,7.04,8.86,0.0,0.62,15.55,1.9426,-0.6343,49,SFO-SEA,368,10,0,0,0,0,0,0,15,2025-05-19 10:35:00,2025-05-19 16:52:00,24,1
2025-07-12 03:40:00,2025-07-12 09:20:00,UA,ORD,BOS,3818,6.8,8.92,0.92,0.0,18.98,-0.0409,0.3026,83,ORD-BOS,340,3,0,1,0,0,0,0,0,2025-07-12 03:40:00,2025-07-12 09:16:00,-4,0
2025-09-01 17:40:00,2025-09-01 19:55:00,DL,ATL,SEA,1246,20.13,18.58,1.05,0.28,16.51,0.3631,0.1891,99,ATL-SEA,135,17,1,0,0,0,0,0,19,2025-09-01 17:59:00,2025-09-01 20:18:00,23,1
